,State,County,Heart Disease Mortality Rate,Value Unit,Location ID
37605,OH,Williams County,342.1,"per 100,000 population",39171
37606,OH,Wood County,394.3,"per 100,000 population",39173
37607,OH,Wyandot County,348.1,"per 100,000 population",39175
39001,OK,Adair County,542.8,"per 100,000 population",40001
39123,OK,Alfalfa County,399.3,"per 100,000 population",40003
39124,OK,Atoka County,560.8,"per 100,000 population",40005
39125,OK,Beaver County,472.3,"per 100,000 population",40007
39126,OK,Beckham County,445.0,"per 100,000 population",40009
39127,OK,Blaine County,423.4,"per 100,000 population",40011
39128,OK,Bryan County,396.9,"per 100,000 population",40013
39129,OK,Caddo County,471.0,"per 100,000 population",40015
39130,OK,Canadian County,343.5,"per 100,000 population",40017
39131,OK,Carter County,474.9,"per 100,000 population",40019
39132,OK,Cherokee County,471.2,"per 100,000 population",40021
39133,OK,Choctaw County,564.1,"per 100,000 population",40023
39134,OK,Cimarron County,409.9,"per 100,000 population",40025
39135,OK,Cleveland County,330.5,"per 100,000 population",40027
39136,OK,Coal County,611.4,"per 100,000 population",40029
39137,OK,Comanche County,430.6,"per 100,000 population",40031
39138,OK,Cotton County,397.7,"per 100,000 population",40033
39139,OK,Craig County,572.6,"per 100,000 population",40035
39140,OK,Creek County,459.7,"per 100,000 population",40037
39141,OK,Custer County,459.8,"per 100,000 population",40039
39142,OK,Delaware County,433.8,"per 100,000 population",40041
39143,OK,Dewey County,459.0,"per 100,000 population",40043
39144,OK,Ellis County,435.2,"per 100,000 population",40045
39145,OK,Garfield County,401.5,"per 100,000 population",40047
39146,OK,Garvin County,461.2,"per 100,000 population",40049
39147,OK,Grady County,434.5,"per 100,000 population",40051
39148,OK,Grant County,416.4,"per 100,000 population",40053
39149,OK,Greer County,415.4,"per 100,000 population",40055
39150,OK,Harmon County,400.2,"per 100,000 population",40057
39151,OK,Harper County,429.3,"per 100,000 population",40059
39152,OK,Haskell County,586.4,"per 100,000 population",40061
39153,OK,Hughes County,639.3,"per 100,000 population",40063
39154,OK,Jackson County,399.9,"per 100,000 population",40065
39155,OK,Jefferson County,494.3,"per 100,000 population",40067
39156,OK,Johnston County,451.5,"per 100,000 population",40069
39157,OK,Kay County,424.1,"per 100,000 population",40071
39158,OK,Kingfisher County,375.0,"per 100,000 population",40073
39159,OK,Kiowa County,442.7,"per 100,000 population",40075
39160,OK,Latimer County,540.7,"per 100,000 population",40077
39161,OK,Le Flore County,520.9,"per 100,000 population",40079
39162,OK,Lincoln County,425.7,"per 100,000 population",40081
39163,OK,Logan County,358.2,"per 100,000 population",40083
39164,OK,Love County,350.8,"per 100,000 population",40085
39165,OK,McClain County,389.1,"per 100,000 population",40087
39166,OK,McCurtain County,528.8,"per 100,000 population",40089
39167,OK,McIntosh County,609.5,"per 100,000 population",40091
39168,OK,Major County,409.4,"per 100,000 population",40093
39169,OK,Marshall County,360.8,"per 100,000 population",40095
39170,OK,Mayes County,507.8,"per 100,000 population",40097
39171,OK,Murray County,478.8,"per 100,000 population",40099
39172,OK,Muskogee County,636.1,"per 100,000 population",40101
39173,OK,Noble County,411.2,"per 100,000 population",40103
39174,OK,Nowata County,484.2,"per 100,000 population",40105
39175,OK,Okfuskee County,557.2,"per 100,000 population",40107
39176,OK,Oklahoma County,403.2,"per 100,000 population",40109
39177,OK,Okmulgee County,571.8,"per 100,000 population",40111
39178,OK,Osage County,395.0,"per 100,000 population",40113
39179,OK,Ottawa County,601.8,"per 100,000 population",40115
39180,OK,Pawnee County,476.5,"per 100,000 population",40117
39181,OK,Payne County,379.6,"per 100,000 population",40119
39182,OK,Pittsburg County,561.7,"per 100,000 population",40121
39183,OK,Pontotoc County,493.4,"per 100,000 population",40123
39184,OK,Pottawatomie County,514.4,"per 100,000 population",40125
39185,OK,Pushmataha County,546.2,"per 100,000 population",40127
39186,OK,Roger Mills County,431.1,"per 100,000 population",40129
39187,OK,Rogers County,486.4,"per 100,000 population",40131
39188,OK,Seminole County,609.5,"per 100,000 population",40133
39189,OK,Sequoyah County,528.1,"per 100,000 population",40135
39190,OK,Stephens County,459.8,"per 100,000 population",40137
39191,OK,Texas County,495.8,"per 100,000 population",40139
39192,OK,Tillman County,393.4,"per 100,000 population",40141
39193,OK,Tulsa County,469.4,"per 100,000 population",40143
39194,OK,Wagoner County,414.7,"per 100,000 population",40145
39195,OK,Washington County,486.0,"per 100,000 population",40147
39196,OK,Washita County,469.2,"per 100,000 population",40149
39197,OK,Woods County,411.6,"per 100,000 population",40151
39198,OK,Woodward County,440.5,"per 100,000 population",40153
40530,OR,Baker County,311.5,"per 100,000 population",41001
40531,OR,Benton County,219.5,"per 100,000 population",41003
40532,OR,Clackamas County,229.3,"per 100,000 population",41005
40533,OR,Clatsop County,297.0,"per 100,000 population",41007
40534,OR,Columbia County,296.5,"per 100,000 population",41009
40535,OR,Coos County,335.5,"per 100,000 population",41011
40536,OR,Crook County,291.0,"per 100,000 population",41013
40537,OR,Curry County,314.4,"per 100,000 population",41015
40538,OR,Deschutes County,251.5,"per 100,000 population",41017
40539,OR,Douglas County,271.4,"per 100,000 population",41019
40540,OR,Gilliam County,245.6,"per 100,000 population",41021
40541,OR,Grant County,288.8,"per 100,000 population",41023
40542,OR,Harney County,303.4,"per 100,000 population",41025
40543,OR,Hood River County,278.1,"per 100,000 population",41027
40544,OR,Jackson County,239.2,"per 100,000 population",41029
40545,OR,Jefferson County,282.7,"per 100,000 population",41031
40546,OR,Josephine County,253.2,"per 100,000 population",41033
40547,OR,Klamath County,309.2,"per 100,000 population",41035
40548,OR,Lake County,277.4,"per 100,000 population",41037
40549,OR,Lane County,246.4,"per 100,000 population",41039
40550,OR,Lincoln County,256.3,"per 100,000 population",41041
40551,OR,Linn County,300.8,"per 100,000 population",41043
40552,OR,Malheur County,344.7,"per 100,000 population",41045
40553,OR,Marion County,252.4,"per 100,000 population",41047
40554,OR,Morrow County,263.2,"per 100,000 population",41049
40555,OR,Multnomah County,266.1,"per 100,000 population",41051
40556,OR,Polk County,224.3,"per 100,000 population",41053
40557,OR,Sherman County,320.2,"per 100,000 population",41055
40558,OR,Tillamook County,250.1,"per 100,000 population",41057
40559,OR,Umatilla County,268.7,"per 100,000 population",41059
40560,OR,Union County,277.2,"per 100,000 population",41061
40561,OR,Wallowa County,286.9,"per 100,000 population",41063
40562,OR,Wasco County,295.3,"per 100,000 population",41065
40563,OR,Washington County,219.0,"per 100,000 population",41067
40564,OR,Wheeler County,307.8,"per 100,000 population",41069
40565,OR,Yamhill County,272.9,"per 100,000 population",41071
41195,PA,Adams County,338.9,"per 100,000 population",42001
41196,PA,Allegheny County,360.6,"per 100,000 population",42003
41197,PA,Armstrong County,356.5,"per 100,000 population",42005
41198,PA,Beaver County,370.4,"per 100,000 population",42007
41199,PA,Bedford County,368.2,"per 100,000 population",42009
41200,PA,Berks County,338.5,"per 100,000 population",42011
41201,PA,Blair County,383.1,"per 100,000 population",42013
41202,PA,Bradford County,357.6,"per 100,000 population",42015
41203,PA,Bucks County,270.9,"per 100,000 population",42017
41204,PA,Butler County,339.6,"per 100,000 population",42019
41205,PA,Cambria County,364.0,"per 100,000 population",42021
41206,PA,Cameron County,365.6,"per 100,000 population",42023
41207,PA,Carbon County,359.7,"per 100,000 population",42025
41208,PA,Centre County,301.6,"per 100,000 population",42027
41209,PA,Chester County,288.4,"per 100,000 population",42029
41210,PA,Clarion County,348.6,"per 100,000 population",42031
41211,PA,Clearfield County,368.5,"per 100,000 population",42033
41212,PA,Clinton County,393.9,"per 100,000 population",42035
41213,PA,Columbia County,366.3,"per 100,000 population",42037
41214,PA,Crawford County,372.2,"per 100,000 population",42039
41215,PA,Cumberland County,345.2,"per 100,000 population",42041
41216,PA,Dauphin County,349.3,"per 100,000 population",42043
41217,PA,Delaware County,324.5,"per 100,000 population",42045
41218,PA,Elk County,356.9,"per 100,000 population",42047
41219,PA,Erie County,316.9,"per 100,000 population",42049
41220,PA,Fayette County,439.3,"per 100,000 population",42051
41221,PA,Forest County,362.2,"per 100,000 population",42053
41222,PA,Franklin County,319.9,"per 100,000 population",42055
41223,PA,Fulton County,357.4,"per 100,000 population",42057
41224,PA,Greene County,442.1,"per 100,000 population",42059
41225,PA,Huntingdon County,326.8,"per 100,000 population",42061
41226,PA,Indiana County,354.0,"per 100,000 population",42063
41227,PA,Jefferson County,354.5,"per 100,000 population",42065
41228,PA,Juniata County,331.0,"per 100,000 population",42067
41229,PA,Lackawanna County,417.8,"per 100,000 population",42069
41230,PA,Lancaster County,297.3,"per 100,000 population",42071
41231,PA,Lawrence County,399.8,"per 100,000 population",42073
41232,PA,Lebanon County,353.7,"per 100,000 population",42075
41233,PA,Lehigh County,291.9,"per 100,000 population",42077
41234,PA,Luzerne County,394.7,"per 100,000 population",42079
41235,PA,Lycoming County,309.6,"per 100,000 population",42081
41236,PA,McKean County,405.4,"per 100,000 population",42083
41237,PA,Mercer County,390.1,"per 100,000 population",42085
41238,PA,Mifflin County,303.7,"per 100,000 population",42087
41239,PA,Monroe County,339.8,"per 100,000 population",42089
41240,PA,Montgomery County,283.1,"per 100,000 population",42091
41241,PA,Montour County,276.4,"per 100,000 population",42093
41242,PA,Northampton County,292.8,"per 100,000 population",42095
41243,PA,Northumberland County,395.7,"per 100,000 population",42097
41244,PA,Perry County,342.2,"per 100,000 population",42099
41245,PA,Philadelphia County,402.0,"per 100,000 population",42101
41246,PA,Pike County,323.9,"per 100,000 population",42103
41247,PA,Potter County,306.4,"per 100,000 population",42105
41248,PA,Schuylkill County,468.9,"per 100,000 population",42107
41249,PA,Snyder County,293.6,"per 100,000 population",42109
41250,PA,Somerset County,379.7,"per 100,000 population",42111
41251,PA,Sullivan County,365.5,"per 100,000 population",42113
41252,PA,Susquehanna County,354.6,"per 100,000 population",42115
41253,PA,Tioga County,357.1,"per 100,000 population",42117
41254,PA,Union County,294.5,"per 100,000 population",42119
41255,PA,Venango County,371.0,"per 100,000 population",42121
41256,PA,Warren County,344.2,"per 100,000 population",42123
41257,PA,Washington County,322.5,"per 100,000 population",42125
41258,PA,Wayne County,382.2,"per 100,000 population",42127
41259,PA,Westmoreland County,347.3,"per 100,000 population",42129
41260,PA,Wyoming County,397.9,"per 100,000 population",42131
41261,PA,York County,293.5,"per 100,000 population",42133
42414,PR,Adjuntas Municipio,244.1,"per 100,000 population",72001
42415,PR,Aguada Municipio,216.1,"per 100,000 population",72003
42416,PR,Aguadilla Municipio,219.3,"per 100,000 population",72005
42417,PR,Aguas Buenas Municipio,200.5,"per 100,000 population",72007
42418,PR,Aibonito Municipio,225.1,"per 100,000 population",72009
42419,PR,Anasco Municipio,208.1,"per 100,000 population",72011
42420,PR,Arecibo Municipio,195.1,"per 100,000 population",72013
42421,PR,Arroyo Municipio,230.1,"per 100,000 population",72015
42422,PR,Barceloneta Municipio,203.6,"per 100,000 population",72017
42423,PR,Barranquitas Municipio,156.6,"per 100,000 population",72019
42424,PR,Bayamon Municipio,219.6,"per 100,000 population",72021
42425,PR,Cabo Rojo Municipio,215.1,"per 100,000 population",72023
42426,PR,Caguas Municipio,219.0,"per 100,000 population",72025
42427,PR,Camuy Municipio,173.0,"per 100,000 population",72027
42428,PR,Canovanas Municipio,194.4,"per 100,000 population",72029
42429,PR,Carolina Municipio,193.6,"per 100,000 population",72031
42430,PR,Catano Municipio,220.3,"per 100,000 population",72033
42431,PR,Cayey Municipio,200.9,"per 100,000 population",72035
42432,PR,Ceiba Municipio,188.2,"per 100,000 population",72037
42433,PR,Ciales Municipio,207.0,"per 100,000 population",72039
42434,PR,Cidra Municipio,189.8,"per 100,000 population",72041
42435,PR,Coamo Municipio,289.4,"per 100,000 population",72043
42436,PR,Comerio Municipio,212.0,"per 100,000 population",72045
42437,PR,Corozal Municipio,178.1,"per 100,000 population",72047
42438,PR,Culebra Municipio,247.9,"per 100,000 population",72049
42439,PR,Dorado Municipio,205.3,"per 100,000 population",72051
42440,PR,Fajardo Municipio,232.0,"per 100,000 population",72053
42441,PR,Florida Municipio,205.4,"per 100,000 population",72054
42442,PR,Guanica Municipio,271.6,"per 100,000 population",72055
42443,PR,Guayama Municipio,215.4,"per 100,000 population",72057
42444,PR,Guayanilla Municipio,265.0,"per 100,000 population",72059
42445,PR,Guaynabo Municipio,204.8,"per 100,000 population",72061
42446,PR,Gurabo Municipio,188.1,"per 100,000 population",72063
42447,PR,Hatillo Municipio,179.5,"per 100,000 population",72065
42448,PR,Hormigueros Municipio,208.4,"per 100,000 population",72067
42449,PR,Humacao Municipio,198.5,"per 100,000 population",72069
42450,PR,Isabela Municipio,209.3,"per 100,000 population",72071
42451,PR,Jayuya Municipio,264.8,"per 100,000 population",72073
42452,PR,Juana Diaz Municipio,261.3,"per 100,000 population",72075
42453,PR,Juncos Municipio,194.6,"per 100,000 population",72077
42454,PR,Lajas Municipio,247.3,"per 100,000 population",72079
42455,PR,Lares Municipio,267.8,"per 100,000 population",72081
42456,PR,Las Marias Municipio,249.4,"per 100,000 population",72083
42457,PR,Las Piedras Municipio,196.5,"per 100,000 population",72085
42458,PR,Loiza Municipio,193.1,"per 100,000 population",72087
42459,PR,Luquillo Municipio,193.4,"per 100,000 population",72089
42460,PR,Manati Municipio,206.6,"per 100,000 population",72091
42461,PR,Maricao Municipio,206.4,"per 100,000 population",72093
42462,PR,Maunabo Municipio,231.1,"per 100,000 population",72095
42463,PR,Mayaguez Municipio,199.5,"per 100,000 population",72097
42464,PR,Moca Municipio,217.6,"per 100,000 population",72099
42465,PR,Morovis Municipio,173.4,"per 100,000 population",72101
42466,PR,Naguabo Municipio,195.0,"per 100,000 population",72103
42467,PR,Naranjito Municipio,193.0,"per 100,000 population",72105
42468,PR,Orocovis Municipio,212.6,"per 100,000 population",72107
42469,PR,Patillas Municipio,226.7,"per 100,000 population",72109
42470,PR,Penuelas Municipio,303.6,"per 100,000 population",72111
